,spot,wave_direction,wave_type,crowd_level,reg_link,latitude,longitude
3,Tracks,Right & left,Reef break,Not Too Bad,https://surfing-waves.com/atlas/north_america/hawaii/oahu/west_coast/spot/tracks.html,21.36165237426758,-158.13961791992188
0,Off The Wall,Right & left,Reef break,Packed,https://surfing-waves.com/atlas/north_america/hawaii/oahu/north_shore/spot/off_the_wall.html,21.66093826293945,-158.05984497070312
1,Pipeline,Left,Reef break,Mental,https://surfing-waves.com/atlas/north_america/hawaii/oahu/north_shore/spot/pipeline.html,21.66845703125000,-158.05041503906250
2,Puena Point,Right & left,Point break,Can Get Busy,https://surfing-waves.com/atlas/north_america/hawaii/oahu/north_shore/spot/puena_point.html,21.60025978088379,-158.10505676269530
3,Rocky Point,Right,Reef break,Packed,https://surfing-waves.com/atlas/north_america/hawaii/oahu/north_shore/spot/rocky_point.html,21.67139434814453,-158.04841613769530
4,Sunset Beach,Right,Reef break,Packed,https://surfing-waves.com/atlas/north_america/hawaii/oahu/north_shore/spot/sunset_beach.html,21.67641258239746,-158.04171752929688
5,Waimea Bay,Right,Reef break,Packed,https://surfing-waves.com/atlas/north_america/hawaii/oahu/north_shore/spot/waimea_bay.html,21.64338684082031,-158.06750488281250
0,Bowls,Right & left,Reef break,Packed,https://surfing-waves.com/atlas/north_america/hawaii/oahu/south_shore/spot/bowls.html,21.28074645996094,-157.84278869628906
1,Canoes,Right & left,Reef break,Busy,https://surfing-waves.com/atlas/north_america/hawaii/oahu/south_shore/spot/canoes.html,21.27513885498047,-157.82563781738280
2,Kaiser's,Right & left,Reef break,Busy,https://surfing-waves.com/atlas/north_america/hawaii/oahu/south_shore/spot/kaiser_s.html,21.27934646606445,-157.84045410156250
3,Kewalos,Right & left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/north_america/hawaii/oahu/south_shore/spot/kewalos.html,21.28905487060547,-157.85957336425780
4,Straight Outs,Left,Reef break,Busy,https://surfing-waves.com/atlas/north_america/hawaii/oahu/south_shore/spot/straight_outs.html,21.29012298583984,-157.85763549804688
5,Waikiki,Right & left,Reef break,Packed,https://surfing-waves.com/atlas/north_america/hawaii/oahu/south_shore/spot/waikiki.html,21.27434921264648,-157.82763671875000
6,White Plains,Right & left,Reef break,Not Too Bad,https://surfing-waves.com/atlas/north_america/hawaii/oahu/south_shore/spot/white_plains.html,21.29948043823242,-158.05316162109375
0,Pratigi,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/south_america/brazil/bahia/spot/pratigi.html,-13.53519535064697,-38.93091201782227
1,Stella,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/south_america/brazil/bahia/spot/stella.html,-12.93572139739990,-38.32473373413086
0,Praia Bela,Right & left,Beach break,Unknown,https://surfing-waves.com/atlas/south_america/brazil/paraiba/spot/praia_bela.html,-7.34748506546021,-34.80125427246094
0,La Esco,Left,Point break,Busy,https://surfing-waves.com/atlas/south_america/argentina/north_argentina/spot/la_esco.html,-38.58195114135742,-58.70809936523438
1,La Larga,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/south_america/argentina/north_argentina/spot/la_larga.html,-37.83239364624023,-57.49443817138672
2,Miramar,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/south_america/argentina/north_argentina/spot/miramar.html,-38.27490615844727,-57.82894134521484
3,Playa Grande,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/south_america/argentina/north_argentina/spot/playa_grande.html,-38.02910232543945,-57.53142166137695
4,Waikiki-Punta Mogotes,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/south_america/argentina/north_argentina/spot/waikiki_punta_mogotes.html,-38.07971572875977,-57.53823089599609
0,Icaraí,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/south_america/brazil/ceara/spot/icara.html,-3.67103910446167,-38.66809844970703
1,Jericoacoara,Right,Point break,Not Too Bad,https://surfing-waves.com/atlas/south_america/brazil/ceara/spot/jericoacoara.html,-2.79388260841370,-40.52070999145508
2,Praia do Futuro,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/south_america/brazil/ceara/spot/praia_do_futuro.html,-3.73360753059387,-38.45409011840820
0,Direitas,Right,Point break,Not Too Bad,https://surfing-waves.com/atlas/south_america/brazil/parana/spot/direitas.html,-25.89059638977051,-48.56003189086914
0,Maracaipe,Right & left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/south_america/brazil/perambuco/spot/maracaipe.html,-8.45437431335449,-34.98287200927734
1,Paiva,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/south_america/brazil/perambuco/spot/paiva.html,-8.28636741638184,-34.95032119750977
0,Praia da Pipa,Right,Reef break,Can Get Busy,https://surfing-waves.com/atlas/south_america/brazil/rio_grande_do_norte/spot/praia_da_pipa.html,-6.19954872131348,-35.07110595703125
0,Black rock,Right,Reef break,Not Too Bad,https://surfing-waves.com/atlas/north_america/hawaii/kauai/spot/black_rock.html,22.04257965087891,-159.33000183105470
1,Hanalei (Impossibles and the Bowl),Right,Reef break,Packed,https://surfing-waves.com/atlas/north_america/hawaii/kauai/spot/hanalei_impossibles_and_the_bowl.html,22.21420478820801,-159.50000000000000
2,Horners,Left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/north_america/hawaii/kauai/spot/horners.html,22.04973411560059,-159.33267211914062
3,Kalapaki,Right,Reef break,Can Get Busy,https://surfing-waves.com/atlas/north_america/hawaii/kauai/spot/kalapaki.html,21.95901679992676,-159.35148620605470
4,Kealia Landing,Right & left,Reef break,Busy,https://surfing-waves.com/atlas/north_america/hawaii/kauai/spot/kealia_landing.html,22.09895515441895,-159.30268859863280
5,Mahelona Bay,Left,Reef break,Empty,https://surfing-waves.com/atlas/north_america/hawaii/kauai/spot/mahelona_bay.html,22.08885574340820,-159.30491638183594
6,Makojaes,Right,Point break,Empty,https://surfing-waves.com/atlas/north_america/hawaii/kauai/spot/makojaes.html,22.07213211059570,-159.31352233886720
7,Pakala,Left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/north_america/hawaii/kauai/spot/pakala.html,21.93502998352051,-159.65162658691406
8,Prince Kuhios (PKs),Right & left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/north_america/hawaii/kauai/spot/prince_kuhios_pks.html,21.88100433349609,-159.47590637207030
9,Rock quarry,Right & left,Reef break,Not Too Bad,https://surfing-waves.com/atlas/north_america/hawaii/kauai/spot/rock_quarry.html,22.21942710876465,-159.38432312011720
10,Shipwrecks,Right,Reef break,Not Too Bad,https://surfing-waves.com/atlas/north_america/hawaii/kauai/spot/shipwrecks.html,21.87434768676758,-159.43647766113280
11,Tunnels,Right & left,Reef break,Empty,https://surfing-waves.com/atlas/north_america/hawaii/kauai/spot/tunnels.html,22.22681999206543,-159.56594848632812
12,Waikoko,Left,Reef break,Not Too Bad,https://surfing-waves.com/atlas/north_america/hawaii/kauai/spot/waikoko.html,22.21314620971680,-159.51644897460938
13,Wailua Beach (middles),Right & left,Beach break,Empty,https://surfing-waves.com/atlas/north_america/hawaii/kauai/spot/wailua_beach_middles.html,22.04877853393555,-159.33389282226562
0,La Rinconada,Right & left,Reef break,Empty,https://surfing-waves.com/atlas/south_america/ecuador/guayas/spot/la_rinconada.html,-1.71755814552307,-80.80410003662110
0,Maresias,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/south_america/brazil/sao_paulo/spot/maresias.html,-23.79351234436035,-45.56957244873047
1,Pitangueras (Maluf),Right & left,Beach break,Busy,https://surfing-waves.com/atlas/south_america/brazil/sao_paulo/spot/pitangueras_maluf.html,-24.00123023986816,-46.26192474365234
2,Quebra Mar,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/south_america/brazil/sao_paulo/spot/quebra_mar.html,-23.96884155273438,-46.34908676147461
3,Tombo,Right & left,Beach break,Busy,https://surfing-waves.com/atlas/south_america/brazil/sao_paulo/spot/tombo.html,-24.01459693908691,-46.27284622192383
0,Los Molles,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/south_america/chile/central_chile/spot/los_molles.html,-32.27431106567383,-71.49833679199219
1,Pichilemu,Left,Point break,Busy,https://surfing-waves.com/atlas/south_america/chile/central_chile/spot/pichilemu.html,-34.38877868652344,-72.02636718750000
2,Punta Delicada,Right,Point break,Empty,https://surfing-waves.com/atlas/south_america/chile/central_chile/spot/punta_delicada.html,-37.05113601684570,-73.46021270751953
3,Santo Domingo,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/south_america/chile/central_chile/spot/santo_domingo.html,-33.66606903076172,-71.65283203125000
0,12th ave. New Smyrna,Right & left,Beach break,Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/northern_florida/spot/12th_ave_new_smyrna.html,29.02251434326172,-80.88462829589844
1,Cocoa Beach Pier,Right,Beach break,Packed,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/northern_florida/spot/cocoa_beach_pier.html,28.36783981323242,-80.59986877441406
2,Creset Beach,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/northern_florida/spot/creset_beach.html,29.80251884460449,-81.25762939453125
3,Daytona Beach,Right & left,Beach break,Packed,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/northern_florida/spot/daytona_beach.html,29.22702598571777,-81.00622558593750
4,Flagler Beach,Right & left,Point break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/northern_florida/spot/flagler_beach.html,29.48264312744141,-81.12648010253906
5,Hanna,Right,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/northern_florida/spot/hanna.html,30.37587356567383,-81.39809417724610
6,Jacksonville Beach Pier,Right & left,Breakwater / groyne,Packed,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/northern_florida/spot/jacksonville_beach_pier.html,30.29379463195801,-81.38724517822266
7,Little Talbot,Right,Beach break,Empty,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/northern_florida/spot/little_talbot.html,30.43054389953613,-81.40654754638672
8,Mickler's Landing Beach,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/northern_florida/spot/micklers_landing_beach.html,30.16234588623047,-81.35787963867188
9,New Smyrna Inlet,Right & left,Beach break,Packed,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/northern_florida/spot/new_smyrna_inlet.html,29.06907463073730,-80.90924072265625
10,Saphire,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/northern_florida/spot/saphire.html,29.04596519470215,-80.90014648437500
11,St. Augustine Beach,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/northern_florida/spot/st_augustine_beach.html,29.84451484680176,-81.26457977294922
0,Imbituba,Right & left,Beach break,Packed,https://surfing-waves.com/atlas/south_america/brazil/santa_catarina/spot/imbituba.html,-28.25283050537109,-48.66737365722656
1,Joaquina Beach,Left,Beach break,Packed,https://surfing-waves.com/atlas/south_america/brazil/santa_catarina/spot/joaquina_beach.html,-27.63927078247070,-48.45262527465820
2,Praia Brava,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/south_america/brazil/santa_catarina/spot/praia_brava.html,-26.94797134399414,-48.62471389770508
3,Praia Sul,Right & left,Reef break,Busy,https://surfing-waves.com/atlas/south_america/brazil/santa_catarina/spot/praia_sul.html,-28.34268760681152,-48.70745849609375
4,Praia Vila,Right & left,Beach break,Packed,https://surfing-waves.com/atlas/south_america/brazil/santa_catarina/spot/praia_vila.html,-28.24284934997559,-48.65329742431641
0,Carola,Right & left,Reef break,Not Too Bad,https://surfing-waves.com/atlas/south_america/ecuador/galapagos_islands/spot/carola.html,-0.89045757055283,-89.61479187011719
1,Cerro Gallina,Left,Reef break,Empty,https://surfing-waves.com/atlas/south_america/ecuador/galapagos_islands/spot/cerro_gallina.html,-0.73605686426163,-90.45239257812500
2,La Loberia,Right & left,Reef break,Empty,https://surfing-waves.com/atlas/south_america/ecuador/galapagos_islands/spot/la_loberia.html,-0.96606445312500,-89.53376770019531
3,The Point,Left,Reef break,Not Too Bad,https://surfing-waves.com/atlas/south_america/ecuador/galapagos_islands/spot/the_point.html,-0.75230151414871,-90.30812835693360
0,Beer Can Island,Right,Reef break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/southern_florida/spot/beer_can_island.html,25.74478149414062,-80.14380645751953
1,Boca Inlet,Left,Breakwater / groyne,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/southern_florida/spot/boca_inlet.html,26.33488464355469,-80.06960296630860
2,Fort Pierce Jetty,Right,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/southern_florida/spot/fort_pierce_jetty.html,27.62514114379883,-80.44189453125000
3,Jap Rock,Right & left,Reef break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/southern_florida/spot/jap_rock.html,26.39840507507324,-80.06548309326172
4,Lake Worth Pier,Left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/southern_florida/spot/lake_worth_pier.html,26.61185836791992,-80.03625488281250
5,North End,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/southern_florida/spot/north_end.html,26.46290779113770,-80.05793762207031
6,North Jetty Park,Right,Point break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/southern_florida/spot/north_jetty_park.html,27.47568511962891,-80.29413604736328
7,Pier,Right,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/southern_florida/spot/pier.html,26.31707572937012,-80.07437896728516
8,Sebastian Inlet,Right,Beach break,Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/southern_florida/spot/sebastian_inlet.html,27.83148574829102,-80.44287872314453
9,South Beach,Right & left,Beach break,Packed,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/southern_florida/spot/south_beach.html,25.76727676391602,-80.12659454345703
10,South End,Right & left,Beach break,Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/southern_florida/spot/south_end.html,26.46167945861816,-80.05801391601562
11,Stuart Beach,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/southern_florida/spot/stuart_beach.html,27.20334243774414,-80.17272949218750
12,The Pier,Left,Beach break,Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/southern_florida/spot/the_pier.html,26.89187622070312,-80.05583190917969
13,The Rocks,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/southern_florida/spot/the_rocks.html,26.30828666687012,-80.07517242431640
14,Vista Park,Right,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/florida/southern_florida/spot/vista_park.html,26.16316223144531,-80.09872436523438
0,Ayampe,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/south_america/ecuador/manabi/spot/ayampe.html,-1.67380356788635,-80.80993652343750
